times,seller_id,revenue,unit_sold,total_order,cost,total_usage,total_buyer,coupon_code,coupon_name,coupon_id,active_from,active_to,coupon_type,total_coupon,coupon_status
2021-10-01T00:00:00,875,451986,1,1,81046,4,1,UJKU19HBOD,Also undergone which rose,668011,2021-09-22,2021-10-08,1,447,0
2021-10-01T00:00:00,22441,285427,11,1,59281,2,1,UJKU19HBOD,Also undergone which rose,668011,2021-09-22,2021-10-08,1,447,0
2021-10-01T00:00:00,1,244778,12,8,62606,8,4,K86DF8JU2D,"Policies had Party, with the kinds of",824589,2021-10-01,2021-10-04,2,443,0
2021-10-01T00:00:00,875,12727,16,3,79271,4,1,K86DF8JU2D,"Policies had Party, with the kinds of",824589,2021-10-01,2021-10-04,2,443,0
2021-10-01T00:00:00,22441,241116,9,1,24588,3,1,K86DF8JU2D,"Policies had Party, with the kinds of",824589,2021-10-01,2021-10-04,2,443,0
2021-10-01T00:00:00,1,102741,4,6,27374,6,5,H145GC8CSZ,"South-central Montana, and Buddhas Separation Act of the Senate and has Danish citizenship. The remaining",908657,2021-09-26,2021-10-11,3,447,0
2021-10-01T00:00:00,875,16913,12,2,48521,3,1,H145GC8CSZ,"South-central Montana, and Buddhas Separation Act of the Senate and has Danish citizenship. The remaining",908657,2021-09-26,2021-10-11,3,447,0
2021-10-01T00:00:00,22441,448163,18,1,53086,4,1,H145GC8CSZ,"South-central Montana, and Buddhas Separation Act of the Senate and has Danish citizenship. The remaining",908657,2021-09-26,2021-10-11,3,447,0
2021-10-01T00:00:00,1,519000,9,3,29532,9,1,T2XYDX35EN,(which the the large and heavy rail. Notwithstanding heavy automotive usage in Atlanta.,1069741,2021-09-18,2021-10-16,3,363,0
2021-10-01T00:00:00,875,370149,6,1,54114,2,1,T2XYDX35EN,(which the the large and heavy rail. Notwithstanding heavy automotive usage in Atlanta.,1069741,2021-09-18,2021-10-16,3,363,0
2021-10-01T00:00:00,1,87374,4,1,71782,2,1,NL8Q96ECSP,On Canada's name Dennis is over-represented,1276603,2021-09-27,2021-10-10,3,181,0
2021-10-01T00:00:00,875,314793,7,2,16108,2,2,NL8Q96ECSP,On Canada's name Dennis is over-represented,1276603,2021-09-27,2021-10-10,3,181,0
2021-10-01T00:00:00,22441,248076,18,4,61049,5,4,NL8Q96ECSP,On Canada's name Dennis is over-represented,1276603,2021-09-27,2021-10-10,3,181,0
2021-10-01T00:00:00,1,58069,13,1,97479,6,1,3VWM7SURIK,"Models can (The Tin Drum) in 1979, to Nirgendwo in Afrika (Nowhere in",1295351,2021-09-25,2021-10-19,1,271,1
2021-10-01T00:00:00,875,270035,3,1,64261,4,1,3VWM7SURIK,"Models can (The Tin Drum) in 1979, to Nirgendwo in Afrika (Nowhere in",1295351,2021-09-25,2021-10-19,1,271,1
2021-10-01T00:00:00,22441,518325,1,4,11511,6,3,3VWM7SURIK,"Models can (The Tin Drum) in 1979, to Nirgendwo in Afrika (Nowhere in",1295351,2021-09-25,2021-10-19,1,271,1
2021-10-01T00:00:00,1,179725,16,1,44078,2,1,6Z6MWXH6YP,"Blog, make Mustangs, Great Falls are major factors in potentially sparing thousands of Muslims (especially",1301605,2021-09-19,2021-10-10,2,356,0
2021-10-01T00:00:00,875,114073,10,2,55666,4,1,6Z6MWXH6YP,"Blog, make Mustangs, Great Falls are major factors in potentially sparing thousands of Muslims (especially",1301605,2021-09-19,2021-10-10,2,356,0
2021-10-01T00:00:00,22441,517009,3,2,41916,2,2,6Z6MWXH6YP,"Blog, make Mustangs, Great Falls are major factors in potentially sparing thousands of Muslims (especially",1301605,2021-09-19,2021-10-10,2,356,0
2021-10-01T00:00:00,1,14223,3,1,66187,4,1,13W0QZU7WF,Problems.  can sometimes,1508241,2021-10-01,2021-10-12,1,455,0
2021-10-01T00:00:00,875,580558,5,8,52674,8,7,13W0QZU7WF,Problems.  can sometimes,1508241,2021-10-01,2021-10-12,1,455,0
2021-10-01T00:00:00,22441,325279,8,5,89262,7,1,13W0QZU7WF,Problems.  can sometimes,1508241,2021-10-01,2021-10-12,1,455,0
2021-10-01T00:00:00,1,271384,2,2,97063,2,2,KW0QVZMEHV,"To obtain. Independencia in Mendoza, and",1793875,2021-10-01,2021-10-13,1,52,0
2021-10-01T00:00:00,875,54838,1,1,52980,3,1,KW0QVZMEHV,"To obtain. Independencia in Mendoza, and",1793875,2021-10-01,2021-10-13,1,52,0
2021-10-01T00:00:00,22441,303944,3,1,34106,4,1,KW0QVZMEHV,"To obtain. Independencia in Mendoza, and",1793875,2021-10-01,2021-10-13,1,52,0
2021-10-01T00:00:00,1,258837,13,2,36980,2,1,QPRSM6GMGH,"Finest, is network (SAN) is a part of Tampa campus?",2031173,2021-09-24,2021-10-21,2,261,1
2021-10-01T00:00:00,875,123056,11,7,99512,8,4,QPRSM6GMGH,"Finest, is network (SAN) is a part of Tampa campus?",2031173,2021-09-24,2021-10-21,2,261,1
2021-10-01T00:00:00,22441,217151,11,3,89585,4,2,QPRSM6GMGH,"Finest, is network (SAN) is a part of Tampa campus?",2031173,2021-09-24,2021-10-21,2,261,1
2021-10-01T00:00:00,1,329504,16,5,16088,7,4,8JYQTT8WSL,At Les Futurist creations have graced cities worldwide: Pelli's 1980s throwbacks to the,2244378,2021-09-20,2021-10-19,2,342,1
2021-10-01T00:00:00,875,214893,16,6,94769,7,5,8JYQTT8WSL,At Les Futurist creations have graced cities worldwide: Pelli's 1980s throwbacks to the,2244378,2021-09-20,2021-10-19,2,342,1
2021-10-01T00:00:00,22441,135104,10,1,44022,1,1,8JYQTT8WSL,At Les Futurist creations have graced cities worldwide: Pelli's 1980s throwbacks to the,2244378,2021-09-20,2021-10-19,2,342,1
2021-10-01T00:00:00,1,482990,1,2,17942,6,1,SKJQD9LUOX,"Movement. During trillion, both ranking first nationally by a panel of styles",2329078,2021-09-26,2021-10-07,1,183,0
2021-10-01T00:00:00,875,93212,15,3,39611,3,3,SKJQD9LUOX,"Movement. During trillion, both ranking first nationally by a panel of styles",2329078,2021-09-26,2021-10-07,1,183,0
2021-10-01T00:00:00,22441,297183,15,1,48977,5,1,SKJQD9LUOX,"Movement. During trillion, both ranking first nationally by a panel of styles",2329078,2021-09-26,2021-10-07,1,183,0
2021-10-01T00:00:00,1,590146,1,7,90337,8,7,JC4G2RREBL,Kyushu. Together Monument. The Port of Tampa has a population of 36,3108191,2021-09-25,2021-10-16,2,316,0
2021-10-01T00:00:00,875,351124,12,6,14865,7,2,JC4G2RREBL,Kyushu. Together Monument. The Port of Tampa has a population of 36,3108191,2021-09-25,2021-10-16,2,316,0
2021-10-01T00:00:00,22441,428252,13,1,61116,1,1,JC4G2RREBL,Kyushu. Together Monument. The Port of Tampa has a population of 36,3108191,2021-09-25,2021-10-16,2,316,0
2021-10-01T00:00:00,1,456293,10,1,41385,1,1,0XLAJALL38,"Interactions outside had collapsed after the Arab world, the",3421271,2021-09-24,2021-10-13,1,405,0
2021-10-01T00:00:00,875,70239,12,3,89993,3,1,0XLAJALL38,"Interactions outside had collapsed after the Arab world, the",3421271,2021-09-24,2021-10-13,1,405,0
2021-10-01T00:00:00,22441,536442,7,3,27812,3,1,0XLAJALL38,"Interactions outside had collapsed after the Arab world, the",3421271,2021-09-24,2021-10-13,1,405,0
2021-10-01T00:00:00,1,287448,18,4,50693,5,1,CQTRGBRBHT,Dated from formation. Meta-analysis is the,3558220,2021-09-24,2021-10-03,1,232,0
2021-10-01T00:00:00,875,204078,13,7,73128,8,1,CQTRGBRBHT,Dated from formation. Meta-analysis is the,3558220,2021-09-24,2021-10-03,1,232,0
2021-10-01T00:00:00,22441,66961,3,3,55371,3,1,CQTRGBRBHT,Dated from formation. Meta-analysis is the,3558220,2021-09-24,2021-10-03,1,232,0
2021-10-02T00:00:00,1,43906,12,2,80812,4,1,71X6FK7TMC,"Northeast, Germany I, it was the first line were omitted, the program in that order",65530,2021-09-25,2021-10-06,1,440,0
2021-10-02T00:00:00,875,51763,13,6,40137,8,6,71X6FK7TMC,"Northeast, Germany I, it was the first line were omitted, the program in that order",65530,2021-09-25,2021-10-06,1,440,0
2021-10-02T00:00:00,22441,4689,11,9,86815,9,1,71X6FK7TMC,"Northeast, Germany I, it was the first line were omitted, the program in that order",65530,2021-09-25,2021-10-06,1,440,0
2021-10-02T00:00:00,1,26295,2,2,90195,4,2,MKUXMK0A5Q,Apartheid until value of $707 billion with the other device.,360216,2021-10-02,2021-10-17,3,52,0
2021-10-02T00:00:00,875,582787,8,1,25543,7,1,MKUXMK0A5Q,Apartheid until value of $707 billion with the other device.,360216,2021-10-02,2021-10-17,3,52,0
2021-10-02T00:00:00,22441,253993,19,2,32310,8,2,MKUXMK0A5Q,Apartheid until value of $707 billion with the other device.,360216,2021-10-02,2021-10-17,3,52,0
2021-10-02T00:00:00,1,232901,14,1,34934,1,1,50U29RU3XB,"Are shells 36,3 hours on",451685,2021-09-23,2021-10-11,1,498,0
2021-10-02T00:00:00,875,61426,14,1,93322,1,1,50U29RU3XB,"Are shells 36,3 hours on",451685,2021-09-23,2021-10-11,1,498,0
2021-10-02T00:00:00,22441,366449,13,4,75749,8,3,50U29RU3XB,"Are shells 36,3 hours on",451685,2021-09-23,2021-10-11,1,498,0
2021-10-02T00:00:00,1,168597,10,2,95561,7,2,5I7EA0WEEA,To 2005. sequentially to,521845,2021-10-02,2021-10-15,2,28,0
2021-10-02T00:00:00,875,156503,5,1,43167,3,1,5I7EA0WEEA,To 2005. sequentially to,521845,2021-10-02,2021-10-15,2,28,0
2021-10-02T00:00:00,22441,336977,19,1,80872,1,1,5I7EA0WEEA,To 2005. sequentially to,521845,2021-10-02,2021-10-15,2,28,0
2021-10-02T00:00:00,1,491879,17,5,80741,7,4,ZIHUGZ6AZK,"Nation, at buttercup, and alpine shooting star. Common plants that",577671,2021-09-20,2021-10-16,3,417,0
2021-10-02T00:00:00,875,203867,11,1,20278,1,1,ZIHUGZ6AZK,"Nation, at buttercup, and alpine shooting star. Common plants that",577671,2021-09-20,2021-10-16,3,417,0
2021-10-02T00:00:00,22441,81561,19,5,85693,6,2,ZIHUGZ6AZK,"Nation, at buttercup, and alpine shooting star. Common plants that",577671,2021-09-20,2021-10-16,3,417,0
2021-10-02T00:00:00,1,593403,1,4,32028,7,1,UJKU19HBOD,Also undergone which rose,668011,2021-09-22,2021-10-08,1,447,0
2021-10-02T00:00:00,875,6225,2,3,74778,4,1,UJKU19HBOD,Also undergone which rose,668011,2021-09-22,2021-10-08,1,447,0
2021-10-02T00:00:00,22441,41094,5,7,65310,8,7,UJKU19HBOD,Also undergone which rose,668011,2021-09-22,2021-10-08,1,447,0
2021-10-02T00:00:00,1,380794,7,1,67533,1,1,K86DF8JU2D,"Policies had Party, with the kinds of",824589,2021-10-01,2021-10-04,2,443,0
2021-10-02T00:00:00,875,344166,17,2,44256,8,2,K86DF8JU2D,"Policies had Party, with the kinds of",824589,2021-10-01,2021-10-04,2,443,0
2021-10-02T00:00:00,22441,20882,17,2,20053,3,2,K86DF8JU2D,"Policies had Party, with the kinds of",824589,2021-10-01,2021-10-04,2,443,0
2021-10-02T00:00:00,1,195024,3,4,27696,5,2,H145GC8CSZ,"South-central Montana, and Buddhas Separation Act of the Senate and has Danish citizenship. The remaining",908657,2021-09-26,2021-10-11,3,447,0
2021-10-02T00:00:00,875,14177,11,1,69042,2,1,H145GC8CSZ,"South-central Montana, and Buddhas Separation Act of the Senate and has Danish citizenship. The remaining",908657,2021-09-26,2021-10-11,3,447,0
2021-10-02T00:00:00,22441,69228,6,1,96840,6,1,H145GC8CSZ,"South-central Montana, and Buddhas Separation Act of the Senate and has Danish citizenship. The remaining",908657,2021-09-26,2021-10-11,3,447,0
2021-10-02T00:00:00,1,311740,12,8,68161,8,5,NL8Q96ECSP,On Canada's name Dennis is over-represented,1276603,2021-09-27,2021-10-10,3,181,0
2021-10-02T00:00:00,875,352571,18,3,84240,5,1,NL8Q96ECSP,On Canada's name Dennis is over-represented,1276603,2021-09-27,2021-10-10,3,181,0
2021-10-02T00:00:00,22441,551617,17,3,29595,6,1,NL8Q96ECSP,On Canada's name Dennis is over-represented,1276603,2021-09-27,2021-10-10,3,181,0
2021-10-02T00:00:00,1,186414,15,3,58575,4,1,3VWM7SURIK,"Models can (The Tin Drum) in 1979, to Nirgendwo in Afrika (Nowhere in",1295351,2021-09-25,2021-10-19,1,271,1
2021-10-02T00:00:00,875,460507,15,1,98234,4,1,3VWM7SURIK,"Models can (The Tin Drum) in 1979, to Nirgendwo in Afrika (Nowhere in",1295351,2021-09-25,2021-10-19,1,271,1
2021-10-02T00:00:00,22441,3322,18,3,68826,5,1,3VWM7SURIK,"Models can (The Tin Drum) in 1979, to Nirgendwo in Afrika (Nowhere in",1295351,2021-09-25,2021-10-19,1,271,1
2021-10-02T00:00:00,1,488668,13,1,15258,1,1,6Z6MWXH6YP,"Blog, make Mustangs, Great Falls are major factors in potentially sparing thousands of Muslims (especially",1301605,2021-09-19,2021-10-10,2,356,0
2021-10-02T00:00:00,1,216299,10,3,79141,3,2,13W0QZU7WF,Problems.  can sometimes,1508241,2021-10-01,2021-10-12,1,455,0
2021-10-02T00:00:00,875,555753,5,4,32452,5,4,13W0QZU7WF,Problems.  can sometimes,1508241,2021-10-01,2021-10-12,1,455,0
2021-10-02T00:00:00,22441,174362,8,6,67866,6,3,13W0QZU7WF,Problems.  can sometimes,1508241,2021-10-01,2021-10-12,1,455,0
2021-10-02T00:00:00,1,38932,7,6,26449,7,6,KW0QVZMEHV,"To obtain. Independencia in Mendoza, and",1793875,2021-10-01,2021-10-13,1,52,0
2021-10-02T00:00:00,875,328143,14,5,18194,6,3,KW0QVZMEHV,"To obtain. Independencia in Mendoza, and",1793875,2021-10-01,2021-10-13,1,52,0
2021-10-02T00:00:00,22441,407592,17,4,36546,5,4,KW0QVZMEHV,"To obtain. Independencia in Mendoza, and",1793875,2021-10-01,2021-10-13,1,52,0
2021-10-02T00:00:00,1,336138,8,2,44311,8,2,QPRSM6GMGH,"Finest, is network (SAN) is a part of Tampa campus?",2031173,2021-09-24,2021-10-21,2,261,1
2021-10-02T00:00:00,875,64456,10,8,56063,9,3,QPRSM6GMGH,"Finest, is network (SAN) is a part of Tampa campus?",2031173,2021-09-24,2021-10-21,2,261,1
2021-10-02T00:00:00,22441,417129,7,4,13320,8,1,QPRSM6GMGH,"Finest, is network (SAN) is a part of Tampa campus?",2031173,2021-09-24,2021-10-21,2,261,1
2021-10-02T00:00:00,1,166113,18,4,98172,7,3,8JYQTT8WSL,At Les Futurist creations have graced cities worldwide: Pelli's 1980s throwbacks to the,2244378,2021-09-20,2021-10-19,2,342,1
2021-10-02T00:00:00,875,342142,15,2,96837,4,1,8JYQTT8WSL,At Les Futurist creations have graced cities worldwide: Pelli's 1980s throwbacks to the,2244378,2021-09-20,2021-10-19,2,342,1
2021-10-02T00:00:00,1,7828,6,5,88692,7,1,SKJQD9LUOX,"Movement. During trillion, both ranking first nationally by a panel of styles",2329078,2021-09-26,2021-10-07,1,183,0
2021-10-02T00:00:00,875,359509,12,2,95108,8,1,SKJQD9LUOX,"Movement. During trillion, both ranking first nationally by a panel of styles",2329078,2021-09-26,2021-10-07,1,183,0
2021-10-02T00:00:00,22441,180238,18,3,11987,3,3,SKJQD9LUOX,"Movement. During trillion, both ranking first nationally by a panel of styles",2329078,2021-09-26,2021-10-07,1,183,0
2021-10-02T00:00:00,1,193831,7,1,20785,1,1,0ZAVMT67G8,"Kowalski. The be broad, e.g., unknown species of altocumulus and stratocumulus, the mediocris and sometimes",2598025,2021-10-02,2021-10-18,3,275,0
2021-10-02T00:00:00,875,95831,7,3,19196,8,2,0ZAVMT67G8,"Kowalski. The be broad, e.g., unknown species of altocumulus and stratocumulus, the mediocris and sometimes",2598025,2021-10-02,2021-10-18,3,275,0
2021-10-02T00:00:00,22441,379721,8,1,63667,2,1,0ZAVMT67G8,"Kowalski. The be broad, e.g., unknown species of altocumulus and stratocumulus, the mediocris and sometimes",2598025,2021-10-02,2021-10-18,3,275,0
2021-10-02T00:00:00,1,277002,18,6,26349,6,4,JC4G2RREBL,Kyushu. Together Monument. The Port of Tampa has a population of 36,3108191,2021-09-25,2021-10-16,2,316,0
2021-10-02T00:00:00,875,530544,14,4,79610,8,4,JC4G2RREBL,Kyushu. Together Monument. The Port of Tampa has a population of 36,3108191,2021-09-25,2021-10-16,2,316,0
2021-10-02T00:00:00,22441,588956,3,1,56411,3,1,JC4G2RREBL,Kyushu. Together Monument. The Port of Tampa has a population of 36,3108191,2021-09-25,2021-10-16,2,316,0
2021-10-02T00:00:00,1,302378,5,1,99320,9,1,0XLAJALL38,"Interactions outside had collapsed after the Arab world, the",3421271,2021-09-24,2021-10-13,1,405,0
2021-10-02T00:00:00,875,262116,15,2,69363,2,2,0XLAJALL38,"Interactions outside had collapsed after the Arab world, the",3421271,2021-09-24,2021-10-13,1,405,0
2021-10-02T00:00:00,22441,514694,10,2,54871,5,2,0XLAJALL38,"Interactions outside had collapsed after the Arab world, the",3421271,2021-09-24,2021-10-13,1,405,0
2021-10-02T00:00:00,1,456123,6,1,46466,5,1,CQTRGBRBHT,Dated from formation. Meta-analysis is the,3558220,2021-09-24,2021-10-03,1,232,0
2021-10-02T00:00:00,875,74712,11,3,15557,5,3,CQTRGBRBHT,Dated from formation. Meta-analysis is the,3558220,2021-09-24,2021-10-03,1,232,0
2021-10-03T00:00:00,1,95006,13,2,21203,8,2,71X6FK7TMC,"Northeast, Germany I, it was the first line were omitted, the program in that order",65530,2021-09-25,2021-10-06,1,440,0
2021-10-03T00:00:00,875,402651,15,1,81192,8,1,71X6FK7TMC,"Northeast, Germany I, it was the first line were omitted, the program in that order",65530,2021-09-25,2021-10-06,1,440,0
2021-10-03T00:00:00,22441,240514,17,5,95158,8,5,71X6FK7TMC,"Northeast, Germany I, it was the first line were omitted, the program in that order",65530,2021-09-25,2021-10-06,1,440,0
2021-10-03T00:00:00,1,179089,10,3,32609,3,3,MKUXMK0A5Q,Apartheid until value of $707 billion with the other device.,360216,2021-10-02,2021-10-17,3,52,0
2021-10-03T00:00:00,875,548529,9,3,22404,6,1,MKUXMK0A5Q,Apartheid until value of $707 billion with the other device.,360216,2021-10-02,2021-10-17,3,52,0
2021-10-03T00:00:00,22441,541305,6,5,66203,6,5,MKUXMK0A5Q,Apartheid until value of $707 billion with the other device.,360216,2021-10-02,2021-10-17,3,52,0
2021-10-03T00:00:00,1,216354,3,3,87833,4,1,50U29RU3XB,"Are shells 36,3 hours on",451685,2021-09-23,2021-10-11,1,498,0
2021-10-03T00:00:00,875,564825,10,2,24699,6,2,50U29RU3XB,"Are shells 36,3 hours on",451685,2021-09-23,2021-10-11,1,498,0
2021-10-03T00:00:00,22441,250932,11,5,64371,7,3,50U29RU3XB,"Are shells 36,3 hours on",451685,2021-09-23,2021-10-11,1,498,0
2021-10-03T00:00:00,1,79430,18,1,35757,1,1,5I7EA0WEEA,To 2005. sequentially to,521845,2021-10-02,2021-10-15,2,28,0
2021-10-03T00:00:00,1,501711,13,2,66432,6,1,ZIHUGZ6AZK,"Nation, at buttercup, and alpine shooting star. Common plants that",577671,2021-09-20,2021-10-16,3,417,0
2021-10-03T00:00:00,875,171083,11,2,79391,2,1,ZIHUGZ6AZK,"Nation, at buttercup, and alpine shooting star. Common plants that",577671,2021-09-20,2021-10-16,3,417,0
2021-10-03T00:00:00,22441,57926,17,1,21085,2,1,ZIHUGZ6AZK,"Nation, at buttercup, and alpine shooting star. Common plants that",577671,2021-09-20,2021-10-16,3,417,0
2021-10-03T00:00:00,1,196717,12,1,52063,1,1,UJKU19HBOD,Also undergone which rose,668011,2021-09-22,2021-10-08,1,447,0
2021-10-03T00:00:00,875,273258,10,4,10791,8,2,UJKU19HBOD,Also undergone which rose,668011,2021-09-22,2021-10-08,1,447,0
2021-10-03T00:00:00,22441,314833,13,2,11394,3,1,UJKU19HBOD,Also undergone which rose,668011,2021-09-22,2021-10-08,1,447,0
2021-10-03T00:00:00,1,222342,8,6,41545,9,2,VNVC8WV2F8,Governments succeeded over most of the laws for the electronic,746245,2021-10-03,2021-10-25,3,320,1
2021-10-03T00:00:00,875,172767,4,3,47842,3,2,VNVC8WV2F8,Governments succeeded over most of the laws for the electronic,746245,2021-10-03,2021-10-25,3,320,1
2021-10-03T00:00:00,22441,216279,17,3,56051,8,1,VNVC8WV2F8,Governments succeeded over most of the laws for the electronic,746245,2021-10-03,2021-10-25,3,320,1
2021-10-03T00:00:00,1,466182,12,8,90067,9,8,K86DF8JU2D,"Policies had Party, with the kinds of",824589,2021-10-01,2021-10-04,2,443,0
2021-10-03T00:00:00,875,444170,16,1,69814,1,1,K86DF8JU2D,"Policies had Party, with the kinds of",824589,2021-10-01,2021-10-04,2,443,0
2021-10-03T00:00:00,22441,192729,4,3,41177,3,2,K86DF8JU2D,"Policies had Party, with the kinds of",824589,2021-10-01,2021-10-04,2,443,0
2021-10-03T00:00:00,1,438602,3,1,92624,4,1,H145GC8CSZ,"South-central Montana, and Buddhas Separation Act of the Senate and has Danish citizenship. The remaining",908657,2021-09-26,2021-10-11,3,447,0
2021-10-03T00:00:00,875,482909,8,2,40858,6,1,H145GC8CSZ,"South-central Montana, and Buddhas Separation Act of the Senate and has Danish citizenship. The remaining",908657,2021-09-26,2021-10-11,3,447,0
2021-10-03T00:00:00,22441,60294,15,5,65037,8,3,H145GC8CSZ,"South-central Montana, and Buddhas Separation Act of the Senate and has Danish citizenship. The remaining",908657,2021-09-26,2021-10-11,3,447,0
2021-10-03T00:00:00,1,389870,14,2,38707,7,2,NL8Q96ECSP,On Canada's name Dennis is over-represented,1276603,2021-09-27,2021-10-10,3,181,0
2021-10-03T00:00:00,875,142405,14,5,65912,7,3,NL8Q96ECSP,On Canada's name Dennis is over-represented,1276603,2021-09-27,2021-10-10,3,181,0
2021-10-03T00:00:00,22441,90034,11,1,94734,1,1,NL8Q96ECSP,On Canada's name Dennis is over-represented,1276603,2021-09-27,2021-10-10,3,181,0
2021-10-03T00:00:00,1,587417,1,1,38780,4,1,3VWM7SURIK,"Models can (The Tin Drum) in 1979, to Nirgendwo in Afrika (Nowhere in",1295351,2021-09-25,2021-10-19,1,271,1
2021-10-03T00:00:00,875,513684,10,1,27045,1,1,3VWM7SURIK,"Models can (The Tin Drum) in 1979, to Nirgendwo in Afrika (Nowhere in",1295351,2021-09-25,2021-10-19,1,271,1
2021-10-03T00:00:00,22441,391655,11,8,98070,9,3,3VWM7SURIK,"Models can (The Tin Drum) in 1979, to Nirgendwo in Afrika (Nowhere in",1295351,2021-09-25,2021-10-19,1,271,1
